idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           12      6844178      3430409           32 mlx5_comp0
  2 529            4     14980521      2426690           33 mlx5_comp1
  3 530           12      3723847      7684456           34 mlx5_comp2
  4 531            0      5633899      6460057           35 mlx5_comp3
  5 532           20     12502103      1965213           36 mlx5_comp4
  6 533           62      7896955      2728651           37 mlx5_comp5
  7 534           20      7513228      3440664           38 mlx5_comp6
  8 535           23      5944917      4407500           39 mlx5_comp7
total            281     65039648     32543640
