idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25935            0            0         0-31 mlx5_async0
  1 328       377373      4409389      2258363           32 mlx5_comp0
  2 529       360891      4374348      2259357           33 mlx5_comp1
  3 530       363931      4632887      2231567           34 mlx5_comp2
  4 531       357326      4420740      2260698           35 mlx5_comp3
  5 532       370281      4730013      2230021           36 mlx5_comp4
  6 533       362505      4760862      2258875           37 mlx5_comp5
  7 534       368002      4360082      2266133           38 mlx5_comp6
  8 535       376439      4380230      2265691           39 mlx5_comp7
total        2962683     36068551     18030705
