idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25608            0            0         0-31 mlx5_async0
  1 328       367201      4579209      2249742           32 mlx5_comp0
  2 529       364753      4644059      2248299           33 mlx5_comp1
  3 530       368654      4331394      2232318           34 mlx5_comp2
  4 531       357812      4415675      2257407           35 mlx5_comp3
  5 532       369346      4728208      2266429           36 mlx5_comp4
  6 533       361255      4233282      2255470           37 mlx5_comp5
  7 534       367758      4709708      2249928           38 mlx5_comp6
  8 535       367064      4412632      2257708           39 mlx5_comp7
total        2949451     36054167     18017301
