idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          338      4714060      2269043           32 mlx5_comp0
  2 529          325      4203652      2239222           33 mlx5_comp1
  3 530          346      4466872      2230722           34 mlx5_comp2
  4 531          337      4514896      2255089           35 mlx5_comp3
  5 532          353      4441602      2243338           36 mlx5_comp4
  6 533          360      4579628      2267608           37 mlx5_comp5
  7 534          351      4689183      2278943           38 mlx5_comp6
  8 535          357      4480474      2254135           39 mlx5_comp7
total           2920     36090367     18038100
