idx irq        fired       rxpkts       txpkts         cpus name
  0 327          159            0            0         0-31 mlx5_async0
  1 328          336      2785668      1447990           32 mlx5_comp0
  2 529          331      2876081      1469343           33 mlx5_comp1
  3 530          338      3086271      1489941           34 mlx5_comp2
  4 531          310      3018399      1509290           35 mlx5_comp3
  5 532          327      2984760      1509967           36 mlx5_comp4
  6 533          349      2999467      1519895           37 mlx5_comp5
  7 534          413      3241824      1539157           38 mlx5_comp6
  8 535          371      3085109      1537172           39 mlx5_comp7
total           2934     24077579     12022755
