idx irq        fired       rxpkts       txpkts         cpus name
  0 327          132            0            0         0-31 mlx5_async0
  1 328           26      7500886      3749969           32 mlx5_comp0
  2 529           31      7825012      3951584           33 mlx5_comp1
  3 530           27      7904605      3626152           34 mlx5_comp2
  4 531            8      7287234      3642064           35 mlx5_comp3
  5 532           22      7561855      3550800           36 mlx5_comp4
  6 533           60      7099611      3781014           37 mlx5_comp5
  7 534           29      7638365      3912735           38 mlx5_comp6
  8 535           24      7251929      3819534           39 mlx5_comp7
total            359     60069497     30033852
