idx irq        fired       rxpkts       txpkts         cpus name
  0 327          179            0            0         0-31 mlx5_async0
  1 328          600      1467419       762414           32 mlx5_comp0
  2 539          482      1541646       761038           33 mlx5_comp1
  3 540          419      1393258       761926           34 mlx5_comp2
  4 541          647      1567415       746830           35 mlx5_comp3
  5 542          552      1532777       752717           36 mlx5_comp4
  6 543          633      1629593       757775           37 mlx5_comp5
  7 544          537      1516469       724462           38 mlx5_comp6
  8 545          601      1449055       764307           39 mlx5_comp7
total           4650     12097632      6031469
