idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            8      1510290       743513           32 mlx5_comp0
  2 539           48      1432793       761757           33 mlx5_comp1
  3 540           81      1584528       760371           34 mlx5_comp2
  4 541            0      1511685       758546           35 mlx5_comp3
  5 542           17      1492334       747047           36 mlx5_comp4
  6 543           10      1506353       751730           37 mlx5_comp5
  7 544           22      1490176       760778           38 mlx5_comp6
  8 545           16      1558989       740773           39 mlx5_comp7
total            331     12087148      6024515
