idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            7      2903242      1490991           32 mlx5_comp0
  2 539           67      2860218      1467878           33 mlx5_comp1
  3 540           93      3080524      1524491           34 mlx5_comp2
  4 541            0      3090624      1542936           35 mlx5_comp3
  5 542           20      2953616      1435020           36 mlx5_comp4
  6 543            6      3114018      1536402           37 mlx5_comp5
  7 544           14      3019720      1506076           38 mlx5_comp6
  8 545           12      3093545      1530541           39 mlx5_comp7
total            348     24115507     12034335
