idx irq        fired       rxpkts       txpkts         cpus name
  0 327          175            0            0         0-31 mlx5_async0
  1 328          652      5343786      2979602           32 mlx5_comp0
  2 539          542      6045343      3043992           33 mlx5_comp1
  3 540          425      6096880      3020593           34 mlx5_comp2
  4 541          647      6243494      3015510           35 mlx5_comp3
  5 542          558      6386056      3018968           36 mlx5_comp4
  6 543          660      6003333      2998578           37 mlx5_comp5
  7 544          563      5977718      2998123           38 mlx5_comp6
  8 545          611      5997627      2959709           39 mlx5_comp7
total           4833     48094237     24035075
