idx irq        fired       rxpkts       txpkts         cpus name
  0 327        51408            0            0         0-31 mlx5_async0
  1 328       589777      1504242       760565           32 mlx5_comp0
  2 539       581485      1516611       761587           33 mlx5_comp1
  3 540       563424      1579919       757018           34 mlx5_comp2
  4 541       599424      1541091       766516           35 mlx5_comp3
  5 542       589250      1490152       748973           36 mlx5_comp4
  6 543       601087      1473189       742371           37 mlx5_comp5
  7 544       573281      1492545       740786           38 mlx5_comp6
  8 545       583392      1523699       748673           39 mlx5_comp7
total        4732528     12121448      6026489
