idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10628            0            0         0-31 mlx5_async0
  1 328       279635      8502471      4395041           32 mlx5_comp0
  2 539       277142      8786851      4355920           33 mlx5_comp1
  3 540       303753      6616673      3268041           34 mlx5_comp2
  4 541       307061      6594723      3272947           35 mlx5_comp3
  5 542       304773      6549592      3294154           36 mlx5_comp4
  6 543       302520      6549189      3310296           37 mlx5_comp5
  7 544       257485      9053638      4527589           38 mlx5_comp6
  8 545       266265      8968584      4385201           39 mlx5_comp7
total        2309262     61621721     30809189
