idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            7      2952244      1461203           32 mlx5_comp0
  2 539           34      3106100      1522197           33 mlx5_comp1
  3 540           54      2810546      1464420           34 mlx5_comp2
  4 541            0      3088175      1524317           35 mlx5_comp3
  5 542           10      3002823      1503340           36 mlx5_comp4
  6 543            4      3091326      1540224           37 mlx5_comp5
  7 544            9      2926787      1474019           38 mlx5_comp6
  8 545            3      3105829      1532551           39 mlx5_comp7
total            248     24083830     12022271
