idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6223691      2920898           32 mlx5_comp0
  2 539           21      5977775      3021229           33 mlx5_comp1
  3 540           53      6314391      3092794           34 mlx5_comp2
  4 541            0      5751620      2988989           35 mlx5_comp3
  5 542            3      5895123      3011705           36 mlx5_comp4
  6 543            0      6045932      3019559           37 mlx5_comp5
  7 544           12      5922337      2966370           38 mlx5_comp6
  8 545            3      5981333      3014735           39 mlx5_comp7
total            219     48112202     24036279
