idx irq        fired       rxpkts       txpkts         cpus name
  0 327        45793            0            0         0-31 mlx5_async0
  1 328       514778      1541970       752861           32 mlx5_comp0
  2 539       526751      1535769       751693           33 mlx5_comp1
  3 540       550504      1438454       760128           34 mlx5_comp2
  4 541       540501      1533191       750004           35 mlx5_comp3
  5 542       529411      1499252       757317           36 mlx5_comp4
  6 543       542815      1444499       748409           37 mlx5_comp5
  7 544       513448      1550981       741137           38 mlx5_comp6
  8 545       530954      1543892       757262           39 mlx5_comp7
total        4294955     12088008      6018811
