idx irq        fired       rxpkts       txpkts         cpus name
  0 327          215            0            0         0-31 mlx5_async0
  1 328          958      4715750      2263818           32 mlx5_comp0
  2 539          678      4404952      2257802           33 mlx5_comp1
  3 540          521      4733942      2281795           34 mlx5_comp2
  4 541         1107      4686448      2278080           35 mlx5_comp3
  5 542          848      4449160      2219431           36 mlx5_comp4
  6 543          921      4618046      2249653           37 mlx5_comp5
  7 544          820      4246681      2253296           38 mlx5_comp6
  8 545          949      4258472      2230007           39 mlx5_comp7
total           7017     36113451     18033882
