idx irq        fired       rxpkts       txpkts         cpus name
  0 327          180            0            0         0-31 mlx5_async0
  1 328          631      1435375       733944           32 mlx5_comp0
  2 539          504      1618364       769063           33 mlx5_comp1
  3 540          434      1506190       764295           34 mlx5_comp2
  4 541          695      1507961       757241           35 mlx5_comp3
  5 542          576      1538230       754582           36 mlx5_comp4
  6 543          666      1502645       752903           37 mlx5_comp5
  7 544          571      1454404       737267           38 mlx5_comp6
  8 545          637      1538867       753102           39 mlx5_comp7
total           4894     12102036      6022397
