idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            1      6219398      2882329           32 mlx5_comp0
  2 539           26      5832929      3012927           33 mlx5_comp1
  3 540           45      6062910      3106407           34 mlx5_comp2
  4 541            0      5837319      3031827           35 mlx5_comp3
  5 542           16      6029780      2919597           36 mlx5_comp4
  6 543            3      6233419      2926308           37 mlx5_comp5
  7 544            6      6043146      3020718           38 mlx5_comp6
  8 545            3      5806240      3113913           39 mlx5_comp7
total            228     48065141     24014026
