idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            4      4252952      2293145           32 mlx5_comp0
  2 539           19      4520722      2080774           33 mlx5_comp1
  3 540           57      4638314      2122852           34 mlx5_comp2
  4 541            0      4788861      2387331           35 mlx5_comp3
  5 542            6      4641155      2320035           36 mlx5_comp4
  6 543            6      4499524      2318418           37 mlx5_comp5
  7 544           20      4589070      2246118           38 mlx5_comp6
  8 545            1      4170584      2259960           39 mlx5_comp7
total            242     36101182     18028633
