idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15163            0            0         0-31 mlx5_async0
  1 328       281812      7382787      3670893           32 mlx5_comp0
  2 539       292585      7356629      4072225           33 mlx5_comp1
  3 540       303619      6513798      3719346           34 mlx5_comp2
  4 541       275501      7252747      3677220           35 mlx5_comp3
  5 542       292252      7926078      3392055           36 mlx5_comp4
  6 543       277090      7202846      3701210           37 mlx5_comp5
  7 544       274737      7354107      3580130           38 mlx5_comp6
  8 545       344839      7864904      3610383           39 mlx5_comp7
total        2357598     58853896     29423462
