idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            6      1510709       690734           32 mlx5_comp0
  2 539           36      1567409       753316           33 mlx5_comp1
  3 540           77      1457996       778421           34 mlx5_comp2
  4 541            0      1532168       770753           35 mlx5_comp3
  5 542           24      1477444       727601           36 mlx5_comp4
  6 543            6      1475833       781148           37 mlx5_comp5
  7 544           16      1495950       750463           38 mlx5_comp6
  8 545           14      1572085       771309           39 mlx5_comp7
total            308     12089594      6023745
