idx irq        fired       rxpkts       txpkts         cpus name
  0 327          194            0            0         0-31 mlx5_async0
  1 328          803      5949691      2931994           32 mlx5_comp0
  2 539          532      6027991      2997075           33 mlx5_comp1
  3 540          466      6123527      3013481           34 mlx5_comp2
  4 541          905      5946472      3020582           35 mlx5_comp3
  5 542          710      5993018      2972814           36 mlx5_comp4
  6 543          857      6202598      3086423           37 mlx5_comp5
  7 544          653      5781873      2980577           38 mlx5_comp6
  8 545          739      6043692      3018447           39 mlx5_comp7
total           5859     48068862     24021393
