idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10375            0            0         0-31 mlx5_async0
  1 328       284372      7867662      4515487           32 mlx5_comp0
  2 539       299563      6394981      3343954           33 mlx5_comp1
  3 540       282692      6672827      3932104           34 mlx5_comp2
  4 541       283109      9563685      3899205           35 mlx5_comp3
  5 542       299877      6689274      3198750           36 mlx5_comp4
  6 543       300255      8991261      3338140           37 mlx5_comp5
  7 544       288127      7737503      3821377           38 mlx5_comp6
  8 545       275688      7646272      4725636           39 mlx5_comp7
total        2324058     61563465     30774653
