idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1448511       720438           32 mlx5_comp0
  2 539            0      1526562       731880           33 mlx5_comp1
  3 540            0      1538889       780990           34 mlx5_comp2
  4 541            0      1541559       762197           35 mlx5_comp3
  5 542            0      1463948       768902           36 mlx5_comp4
  6 543            0      1564452       762038           37 mlx5_comp5
  7 544            0      1553863       764755           38 mlx5_comp6
  8 545            0      1485882       737970           39 mlx5_comp7
total            127     12123666      6029170
