idx irq        fired       rxpkts       txpkts         cpus name
  0 327          166            0            0         0-31 mlx5_async0
  1 328          572      3138926      1525855           32 mlx5_comp0
  2 539          446      3026594      1507515           33 mlx5_comp1
  3 540          420      3105511      1530132           34 mlx5_comp2
  4 541          654      2827659      1476523           35 mlx5_comp3
  5 542          525      2968701      1491597           36 mlx5_comp4
  6 543          637      2963039      1488276           37 mlx5_comp5
  7 544          502      3128097      1522423           38 mlx5_comp6
  8 545          568      2934358      1488769           39 mlx5_comp7
total           4490     24092885     12031090
