idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           15      3014589      1496889           32 mlx5_comp0
  2 539           49      2845098      1452288           33 mlx5_comp1
  3 540           76      2739946      1418106           34 mlx5_comp2
  4 541            3      3159309      1531898           35 mlx5_comp3
  5 542           20      3047926      1543202           36 mlx5_comp4
  6 543           11      2978449      1501186           37 mlx5_comp5
  7 544           22      3056964      1501364           38 mlx5_comp6
  8 545           10      3222661      1576363           39 mlx5_comp7
total            336     24064942     12021296
