idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      2993049      1486240           32 mlx5_comp0
  2 539            0      3046832      1465545           33 mlx5_comp1
  3 540            0      2930142      1555849           34 mlx5_comp2
  4 541            0      3063515      1493399           35 mlx5_comp3
  5 542            0      2992149      1481189           36 mlx5_comp4
  6 543            0      2980067      1526309           37 mlx5_comp5
  7 544            0      3113970      1522912           38 mlx5_comp6
  8 545            0      2967898      1494187           39 mlx5_comp7
total            127     24087622     12025630
