idx irq        fired       rxpkts       txpkts         cpus name
  0 327         9724            0            0         0-31 mlx5_async0
  1 328       277326      6169081      3706523           32 mlx5_comp0
  2 539       295810      6373334      3739343           33 mlx5_comp1
  3 540       286853      6669044      3676666           34 mlx5_comp2
  4 541       264614      7300994      3717329           35 mlx5_comp3
  5 542       277799      7589865      3082478           36 mlx5_comp4
  6 543       298475      7422890      3362293           37 mlx5_comp5
  7 544       274411      7320762      3151697           38 mlx5_comp6
  8 545       276653      7854187      3902957           39 mlx5_comp7
total        2261665     56700157     28339286
