idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1536865       762899           32 mlx5_comp0
  2 539            0      1501642       740408           33 mlx5_comp1
  3 540            0      1482013       755744           34 mlx5_comp2
  4 541            0      1480336       731686           35 mlx5_comp3
  5 542            0      1549808       756723           36 mlx5_comp4
  6 543            0      1525911       771714           37 mlx5_comp5
  7 544            0      1517012       759454           38 mlx5_comp6
  8 545            0      1528606       748191           39 mlx5_comp7
total            127     12122193      6026819
