idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4342865      2233598           32 mlx5_comp0
  2 539            8      4589493      2268086           33 mlx5_comp1
  3 540           29      4507608      2269484           34 mlx5_comp2
  4 541            0      4670403      2239910           35 mlx5_comp3
  5 542            1      4569584      2270659           36 mlx5_comp4
  6 543            0      4599842      2254640           37 mlx5_comp5
  7 544           10      4523150      2268102           38 mlx5_comp6
  8 545            0      4320314      2226793           39 mlx5_comp7
total            175     36123259     18031272
