idx irq        fired       rxpkts       txpkts         cpus name
  0 327          154            0            0         0-31 mlx5_async0
  1 328          331      5969777      3000503           32 mlx5_comp0
  2 539          354      5808116      3022766           33 mlx5_comp1
  3 540          353      6151654      2995788           34 mlx5_comp2
  4 541          271      6019918      3000577           35 mlx5_comp3
  5 542          355      5934095      3012257           36 mlx5_comp4
  6 543          340      6055974      3010829           37 mlx5_comp5
  7 544          370      5984767      2997084           38 mlx5_comp6
  8 545          378      6163272      2992465           39 mlx5_comp7
total           2906     48087573     24032269
