idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1538660       708209           32 mlx5_comp0
  2 539            0      1458748       740093           33 mlx5_comp1
  3 540            0      1495763       765659           34 mlx5_comp2
  4 541            0      1591522       767049           35 mlx5_comp3
  5 542            0      1553477       790540           36 mlx5_comp4
  6 543            0      1490105       728101           37 mlx5_comp5
  7 544            0      1538703       747939           38 mlx5_comp6
  8 545            0      1423055       774606           39 mlx5_comp7
total            127     12090033      6022196
