idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            6      2995841      1483426           32 mlx5_comp0
  2 539           34      2955709      1486914           33 mlx5_comp1
  3 540           57      2941204      1504721           34 mlx5_comp2
  4 541            0      2992273      1500707           35 mlx5_comp3
  5 542           16      2946794      1484102           36 mlx5_comp4
  6 543            0      3210411      1580404           37 mlx5_comp5
  7 544           17      3002735      1483619           38 mlx5_comp6
  8 545            5      3057056      1505538           39 mlx5_comp7
total            262     24102023     12029431
