idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24981            0            0         0-31 mlx5_async0
  1 328       369954      4712123      2230835           32 mlx5_comp0
  2 539       367373      4389470      2238791           33 mlx5_comp1
  3 540       367199      4811303      2228463           34 mlx5_comp2
  4 541       354614      4519018      2253301           35 mlx5_comp3
  5 542       360007      4221147      2268304           36 mlx5_comp4
  6 543       368176      4441795      2265618           37 mlx5_comp5
  7 544       358146      4498110      2269676           38 mlx5_comp6
  8 545       371140      4503121      2273789           39 mlx5_comp7
total        2941590     36096087     18028777
