idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4254138      2123544           32 mlx5_comp0
  2 539            0      4453668      2438940           33 mlx5_comp1
  3 540            0      4651750      2188981           34 mlx5_comp2
  4 541            0      4390689      2281295           35 mlx5_comp3
  5 542            0      4880983      2326047           36 mlx5_comp4
  6 543            0      4478479      2204745           37 mlx5_comp5
  7 544            0      4412012      2226555           38 mlx5_comp6
  8 545            0      4568209      2236450           39 mlx5_comp7
total            127     36089928     18026557
