idx irq        fired       rxpkts       txpkts         cpus name
  0 327         7873            0            0         0-31 mlx5_async0
  1 328       300662      8386873      3097934           32 mlx5_comp0
  2 539       285048      7711922      4715147           33 mlx5_comp1
  3 540       293419      9425898      4215658           34 mlx5_comp2
  4 541       289504      6918675      4039361           35 mlx5_comp3
  5 542       277898      8729756      4518816           36 mlx5_comp4
  6 543       300460      8082111      3197357           37 mlx5_comp5
  7 544       277469      9036471      4365393           38 mlx5_comp6
  8 545       294079      6396058      4191957           39 mlx5_comp7
total        2326412     64687764     32341623
