idx irq        fired       rxpkts       txpkts         cpus name
  0 327          214            0            0         0-31 mlx5_async0
  1 328          902      6988013      3386358           32 mlx5_comp0
  2 539          944      5895216      2960757           33 mlx5_comp1
  3 540          526      5828036      3490229           34 mlx5_comp2
  4 541         1056      6841324      2853957           35 mlx5_comp3
  5 542          872      6972647      3412412           36 mlx5_comp4
  6 543         1318      6798047      2923039           37 mlx5_comp5
  7 544          733      5923769      2948422           38 mlx5_comp6
  8 545          924      5715189      3484881           39 mlx5_comp7
total           7489     50962241     25460055
