idx irq        fired       rxpkts       txpkts         cpus name
  0 327          176            0            0         0-31 mlx5_async0
  1 328          621      5847583      3018316           32 mlx5_comp0
  2 539          456      6095445      2986928           33 mlx5_comp1
  3 540          408      6305149      2989437           34 mlx5_comp2
  4 541          658      6058055      3010338           35 mlx5_comp3
  5 542          584      5974403      3017813           36 mlx5_comp4
  6 543          649      5871167      3003447           37 mlx5_comp5
  7 544          533      6231422      3001101           38 mlx5_comp6
  8 545          596      5726633      3011980           39 mlx5_comp7
total           4681     48109857     24039360
