idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           12      2900207      1485772           32 mlx5_comp0
  2 539           44      3193505      1487564           33 mlx5_comp1
  3 540           67      3041764      1493172           34 mlx5_comp2
  4 541            0      2958777      1523098           35 mlx5_comp3
  5 542           18      2866253      1479373           36 mlx5_comp4
  6 543            3      3105050      1522329           37 mlx5_comp5
  7 544           12      3061403      1508813           38 mlx5_comp6
  8 545           12      2939266      1520432           39 mlx5_comp7
total            296     24066225     12020553
