idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10039            0            0         0-31 mlx5_async0
  1 328       293645      6531829      3328861           32 mlx5_comp0
  2 539       282640      7619326      4007274           33 mlx5_comp1
  3 540       257686      9031594      4517871           34 mlx5_comp2
  4 541       280734      6820609      3810122           35 mlx5_comp3
  5 542       309739      7960438      3286785           36 mlx5_comp4
  6 543       286382      6578248      5082117           37 mlx5_comp5
  7 544       288349      6715213      3262815           38 mlx5_comp6
  8 545       313748     10167711      3404291           39 mlx5_comp7
total        2322962     61424968     30700136
