idx irq        fired       rxpkts       txpkts         cpus name
  0 327          191            0            0         0-31 mlx5_async0
  1 328          659      2931639      1501501           32 mlx5_comp0
  2 539          578      3004853      1496372           33 mlx5_comp1
  3 540          448      2958369      1501036           34 mlx5_comp2
  4 541          657      2968212      1511481           35 mlx5_comp3
  5 542          616      2955611      1473419           36 mlx5_comp4
  6 543          657      3269456      1509203           37 mlx5_comp5
  7 544          604      3063457      1505209           38 mlx5_comp6
  8 545          655      2969553      1535865           39 mlx5_comp7
total           5065     24121150     12034086
