idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            1      7432947      3753073           32 mlx5_comp0
  2 539           41      7517182      3798541           33 mlx5_comp1
  3 540           65      7567158      3802403           34 mlx5_comp2
  4 541            0      7708002      3756035           35 mlx5_comp3
  5 542           20      7679035      3724692           36 mlx5_comp4
  6 543            5      7279857      3687975           37 mlx5_comp5
  7 544           21      7192753      3755519           38 mlx5_comp6
  8 545           10      7677718      3743538           39 mlx5_comp7
total            290     60054652     30021776
