idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50972            0            0         0-31 mlx5_async0
  1 328       618402      1414668       768074           32 mlx5_comp0
  2 539       589025      1488968       750377           33 mlx5_comp1
  3 540       555646      1565219       741368           34 mlx5_comp2
  4 541       553383      1630573       775120           35 mlx5_comp3
  5 542       579172      1470326       744315           36 mlx5_comp4
  6 543       579153      1518302       742374           37 mlx5_comp5
  7 544       577214      1553845       751077           38 mlx5_comp6
  8 545       602814      1456330       751970           39 mlx5_comp7
total        4705781     12098231      6024675
