idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            4      1605161       747094           32 mlx5_comp0
  2 539           31      1567785       743140           33 mlx5_comp1
  3 540           69      1470268       743188           34 mlx5_comp2
  4 541            6      1447044       742591           35 mlx5_comp3
  5 542            6      1499323       765070           36 mlx5_comp4
  6 543            3      1487812       756423           37 mlx5_comp5
  7 544           21      1521743       758302           38 mlx5_comp6
  8 545            9      1495783       764678           39 mlx5_comp7
total            278     12094919      6020486
