idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15273            0            0         0-31 mlx5_async0
  1 328       300794      6233626      3002638           32 mlx5_comp0
  2 539       314655      5996354      2999549           33 mlx5_comp1
  3 540       308030      5930683      2921458           34 mlx5_comp2
  4 541       294122      6393841      2964980           35 mlx5_comp3
  5 542       302422      5645381      3028377           36 mlx5_comp4
  6 543       307510      6092865      3063910           37 mlx5_comp5
  7 544       296326      5774131      3067689           38 mlx5_comp6
  8 545       306572      6027439      2987222           39 mlx5_comp7
total        2445704     48094320     24035823
