idx irq        fired       rxpkts       txpkts         cpus name
  0 327        28851            0            0         0-31 mlx5_async0
  1 328       367960      2934495      1444983           32 mlx5_comp0
  2 539       382211      2970970      1495893           33 mlx5_comp1
  3 540       368616      3149890      1477408           34 mlx5_comp2
  4 541       386235      2887697      1504225           35 mlx5_comp3
  5 542       392420      3015179      1533867           36 mlx5_comp4
  6 543       380470      2877293      1525863           37 mlx5_comp5
  7 544       389754      3199682      1498652           38 mlx5_comp6
  8 545       370534      3071465      1545498           39 mlx5_comp7
total        3067051     24106671     12026389
