idx irq        fired       rxpkts       txpkts         cpus name
  0 327          176            0            0         0-31 mlx5_async0
  1 328          762      4694811      2283284           32 mlx5_comp0
  2 539          619      4217145      2226257           33 mlx5_comp1
  3 540          488      4267134      2212349           34 mlx5_comp2
  4 541          819      4906405      2293872           35 mlx5_comp3
  5 542          697      4439304      2239558           36 mlx5_comp4
  6 543          762      4597750      2267157           37 mlx5_comp5
  7 544          669      4504699      2255944           38 mlx5_comp6
  8 545          773      4483086      2253863           39 mlx5_comp7
total           5765     36110334     18032284
