idx irq        fired       rxpkts       txpkts         cpus name
  0 327          187            0            0         0-31 mlx5_async0
  1 328          766      1484504       749641           32 mlx5_comp0
  2 539          537      1455234       751556           33 mlx5_comp1
  3 540          483      1538590       755618           34 mlx5_comp2
  4 541          943      1490533       769311           35 mlx5_comp3
  5 542          639      1483289       747977           36 mlx5_comp4
  6 543          776      1625833       750575           37 mlx5_comp5
  7 544          670      1464531       742758           38 mlx5_comp6
  8 545          757      1544585       754169           39 mlx5_comp7
total           5758     12087099      6021605
