idx irq        fired       rxpkts       txpkts         cpus name
  0 327          136            0            0         0-31 mlx5_async0
  1 328            0      4603909      2334875           32 mlx5_comp0
  2 539            0      4344777      2162353           33 mlx5_comp1
  3 540            0      4546215      2145124           34 mlx5_comp2
  4 541            0      4543786      2269114           35 mlx5_comp3
  5 542            0      4739643      2300568           36 mlx5_comp4
  6 543            0      4294087      2274182           37 mlx5_comp5
  7 544            0      4671114      2169070           38 mlx5_comp6
  8 545            0      4326867      2373375           39 mlx5_comp7
total            136     36070398     18028661
