idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           10      2953639      1498424           32 mlx5_comp0
  2 539           54      2966785      1495855           33 mlx5_comp1
  3 540           72      2956149      1513334           34 mlx5_comp2
  4 541            0      3161114      1534705           35 mlx5_comp3
  5 542           29      2903072      1501384           36 mlx5_comp4
  6 543            9      3032688      1490634           37 mlx5_comp5
  7 544           22      3043118      1520357           38 mlx5_comp6
  8 545            6      3074706      1474288           39 mlx5_comp7
total            331     24091271     12028981
