idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      3900667      6670089           32 mlx5_comp0
  2 539           31      5444620      4921371           33 mlx5_comp1
  3 540           58      9834070      3806659           34 mlx5_comp2
  4 541            0     10128334      4402200           35 mlx5_comp3
  5 542           10      6033025      5237701           36 mlx5_comp4
  6 543            4     10196219      2905048           37 mlx5_comp5
  7 544           12     12463831      1881887           38 mlx5_comp6
  8 545            3      7704342      3018710           39 mlx5_comp7
total            246     65705108     32843665
