idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15413            0            0         0-31 mlx5_async0
  1 328       313913      6079575      2874168           32 mlx5_comp0
  2 539       297645      5866731      3011162           33 mlx5_comp1
  3 540       312453      6107115      3003704           34 mlx5_comp2
  4 541       305620      6212557      3010385           35 mlx5_comp3
  5 542       299458      6084534      3021343           36 mlx5_comp4
  6 543       300552      6034932      3049295           37 mlx5_comp5
  7 544       309138      5838880      3032874           38 mlx5_comp6
  8 545       316368      5892002      3040348           39 mlx5_comp7
total        2470560     48116326     24043279
