idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16746            0            0         0-31 mlx5_async0
  1 328       305976      6427157      3346616           32 mlx5_comp0
  2 539       304523      6423594      3370531           33 mlx5_comp1
  3 540       310044      6334915      3349842           34 mlx5_comp2
  4 541       309601      6397030      3325990           35 mlx5_comp3
  5 542       312052      6650735      3212744           36 mlx5_comp4
  6 543       310827      6705554      3185600           37 mlx5_comp5
  7 544       309537      6739829      3169798           38 mlx5_comp6
  8 545       310910      6707912      3212587           39 mlx5_comp7
total        2490216     52386726     26173708
