idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7099569      4004800           32 mlx5_comp0
  2 539            0      7521907      3552751           33 mlx5_comp1
  3 540            0      7901133      3760986           34 mlx5_comp2
  4 541            0      7348737      3945490           35 mlx5_comp3
  5 542            0      7894302      3547158           36 mlx5_comp4
  6 543            0      7196693      3952176           37 mlx5_comp5
  7 544            0      8009752      3594665           38 mlx5_comp6
  8 545            0      7108123      3669104           39 mlx5_comp7
total            127     60080216     30027130
