idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            3      4512228      2243792           32 mlx5_comp0
  2 539           33      4653536      2298964           33 mlx5_comp1
  3 540           76      4431035      2242599           34 mlx5_comp2
  4 541            0      4394965      2214752           35 mlx5_comp3
  5 542           10      4704213      2271019           36 mlx5_comp4
  6 543            2      4600203      2276110           37 mlx5_comp5
  7 544           18      4554528      2286236           38 mlx5_comp6
  8 545            2      4247779      2195106           39 mlx5_comp7
total            272     36098487     18028578
