idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          392      1456397       732392           32 mlx5_comp0
  2 539          433      1550179       761811           33 mlx5_comp1
  3 540          381      1464881       736292           34 mlx5_comp2
  4 541          344      1484976       740772           35 mlx5_comp3
  5 542          412      1578492       779547           36 mlx5_comp4
  6 543          383      1493681       749203           37 mlx5_comp5
  7 544          403      1551065       767854           38 mlx5_comp6
  8 545          400      1507348       756767           39 mlx5_comp7
total           3305     12087019      6024638
