idx irq        fired       rxpkts       txpkts         cpus name
  0 327          178            0            0         0-31 mlx5_async0
  1 328          656      3106609      1501360           32 mlx5_comp0
  2 539          536      2922791      1497854           33 mlx5_comp1
  3 540          444      3041877      1501972           34 mlx5_comp2
  4 541          703      2880452      1519666           35 mlx5_comp3
  5 542          595      3179878      1487711           36 mlx5_comp4
  6 543          689      3025208      1499204           37 mlx5_comp5
  7 544          621      3009060      1502558           38 mlx5_comp6
  8 545          667      2937854      1514312           39 mlx5_comp7
total           5089     24103729     12024637
