idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          304      6532069      2994473           32 mlx5_comp0
  2 539          314      5994911      2986125           33 mlx5_comp1
  3 540          300      5940686      2951075           34 mlx5_comp2
  4 541          252      5933310      2978682           35 mlx5_comp3
  5 542          317      6209230      3012759           36 mlx5_comp4
  6 543          293      5622946      3025641           37 mlx5_comp5
  7 544          323      6005735      3020873           38 mlx5_comp6
  8 545          330      5836586      3058340           39 mlx5_comp7
total           2585     48075473     24027968
