idx irq        fired       rxpkts       txpkts         cpus name
  0 327        17425            0            0         0-31 mlx5_async0
  1 328       315651      7032964      3289450           32 mlx5_comp0
  2 539       297258      7169579      3802162           33 mlx5_comp1
  3 540       343426      6933197      3814544           34 mlx5_comp2
  4 541       294715      7603237      3835375           35 mlx5_comp3
  5 542       307040      7818469      3705355           36 mlx5_comp4
  6 543       321541      7150770      3675532           37 mlx5_comp5
  7 544       308348      7462556      3474578           38 mlx5_comp6
  8 545       303455      7018324      3479989           39 mlx5_comp7
total        2508859     58189096     29076985
