idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16462            0            0         0-31 mlx5_async0
  1 328       305894      6343311      3444771           32 mlx5_comp0
  2 539       287873      6515292      3411982           33 mlx5_comp1
  3 540       306669      6605357      3261605           34 mlx5_comp2
  4 541       305196      6616759      3332581           35 mlx5_comp3
  5 542       294864      6815039      3155211           36 mlx5_comp4
  6 543       301675      6648849      3303724           37 mlx5_comp5
  7 544       292634      6827254      3220106           38 mlx5_comp6
  8 545       305647      6526505      3302172           39 mlx5_comp7
total        2416914     52898366     26432152
