idx irq        fired       rxpkts       txpkts         cpus name
  0 327          171            0            0         0-31 mlx5_async0
  1 328          598      4704734      2232785           32 mlx5_comp0
  2 539          435      4161410      2247542           33 mlx5_comp1
  3 540          391      4576552      2268677           34 mlx5_comp2
  4 541          632      4611587      2258263           35 mlx5_comp3
  5 542          521      4556000      2246854           36 mlx5_comp4
  6 543          610      4471223      2269042           37 mlx5_comp5
  7 544          518      4459631      2254870           38 mlx5_comp6
  8 545          567      4542407      2250922           39 mlx5_comp7
total           4443     36083544     18028955
