idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          282      5967556      2975696           32 mlx5_comp0
  2 539          353      6414970      3020929           33 mlx5_comp1
  3 540          346      6025948      2992165           34 mlx5_comp2
  4 541          196      5999293      2994561           35 mlx5_comp3
  5 542          340      5932926      3001058           36 mlx5_comp4
  6 543          332      5973117      3006112           37 mlx5_comp5
  7 544          342      5977288      3012830           38 mlx5_comp6
  8 545          312      5810551      3029896           39 mlx5_comp7
total           2655     48101649     24033247
