idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25019            0            0         0-31 mlx5_async0
  1 328       366200      4685437      2255311           32 mlx5_comp0
  2 539       349019      4588808      2275820           33 mlx5_comp1
  3 540       363465      4409235      2253320           34 mlx5_comp2
  4 541       369872      4640298      2255767           35 mlx5_comp3
  5 542       356834      4519746      2236564           36 mlx5_comp4
  6 543       362722      4449350      2244990           37 mlx5_comp5
  7 544       365852      4508834      2241273           38 mlx5_comp6
  8 545       361114      4298998      2269882           39 mlx5_comp7
total        2920097     36100706     18032927
