idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7193162      3713595           32 mlx5_comp0
  2 539           18      7500102      3751419           33 mlx5_comp1
  3 540           57      7548501      3595414           34 mlx5_comp2
  4 541            0      7920440      3733907           35 mlx5_comp3
  5 542            5      7431492      3923848           36 mlx5_comp4
  6 543            3      7843875      3402427           37 mlx5_comp5
  7 544           14      7841101      3971795           38 mlx5_comp6
  8 545            3      6802456      3932529           39 mlx5_comp7
total            227     60081129     30024934
